Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
B6H15,2014-12-31,1.5552,1.5612,1.554,1.557,0.0022,+0.14%,41756,143197
B6H15,2015-01-02,1.5571,1.5577,1.5315,1.5326,-0.0244,-1.57%,109740,164161
B6H15,2015-01-05,1.5275,1.5311,1.5195,1.5246,-0.008,-0.52%,106651,159763
B6H15,2015-01-06,1.5241,1.5265,1.5133,1.5154,-0.0092,-0.60%,100994,161876
B6H15,2015-01-07,1.5136,1.5148,1.5046,1.5114,-0.004,-0.26%,96338,165724
B6H15,2015-01-08,1.5096,1.511,1.5027,1.5075,-0.0039,-0.26%,79777,170319
B6H15,2015-01-09,1.5071,1.5168,1.507,1.5157,0.0082,+0.54%,121161,173095
B6H15,2015-01-12,1.5181,1.5188,1.5092,1.5172,0.0015,+0.10%,79426,178856
B6H15,2015-01-13,1.5158,1.5185,1.507,1.5139,-0.0033,-0.22%,112882,178563
B6H15,2015-01-14,1.5154,1.5263,1.5138,1.5214,0.0075,+0.50%,106772,175644
B6H15,2015-01-15,1.5227,1.5261,1.5143,1.5176,-0.0038,-0.25%,156383,181256
B6H15,2015-01-16,1.5169,1.5228,1.5068,1.516,-0.0016,-0.11%,108132,185552
B6H15,2015-01-20,1.5128,1.5194,1.5051,1.5151,-0.0009,-0.06%,101529,182860
B6H15,2015-01-21,1.5141,1.5173,1.507,1.5117,-0.0034,-0.22%,102378,186166
B6H15,2015-01-22,1.5138,1.5208,1.4966,1.5012,-0.0105,-0.69%,102140,188343
B6H15,2015-01-23,1.5002,1.5031,1.4946,1.5011,-0.0001,-0.01%,103615,187262
B6H15,2015-01-26,1.5004,1.5099,1.4983,1.5071,0.006,+0.40%,74365,186286
B6H15,2015-01-27,1.5079,1.5219,1.5055,1.5196,0.0125,+0.83%,97591,185350
B6H15,2015-01-28,1.5186,1.5216,1.5127,1.5153,-0.0043,-0.28%,81792,183765
B6H15,2015-01-29,1.5139,1.5158,1.5013,1.5043,-0.011,-0.73%,88826,188292
B6H15,2015-01-30,1.5067,1.5095,1.4985,1.5053,0.001,+0.07%,94070,188563
B6H15,2015-02-02,1.5081,1.5086,1.5,1.5032,-0.0021,-0.14%,92915,189599
B6H15,2015-02-03,1.5023,1.5194,1.4983,1.5162,0.013,+0.86%,117956,182903
B6H15,2015-02-04,1.5147,1.5247,1.5136,1.522,0.0058,+0.38%,102224,179528
B6H15,2015-02-05,1.5181,1.534,1.5163,1.5327,0.0107,+0.70%,87379,180546
B6H15,2015-02-06,1.5328,1.5349,1.5207,1.5229,-0.0098,-0.64%,90135,179319
B6H15,2015-02-09,1.5228,1.5265,1.5195,1.523,0.0001,+0.01%,53387,177248
B6H15,2015-02-10,1.5208,1.5273,1.5193,1.5251,0.0021,+0.14%,75218,175966
B6H15,2015-02-11,1.5252,1.5297,1.5215,1.5244,-0.0007,-0.05%,79428,173898
B6H15,2015-02-12,1.5234,1.5412,1.5206,1.5405,0.0161,+1.06%,131406,172382
B6H15,2015-02-13,1.5381,1.5419,1.5368,1.5389,-0.0016,-0.10%,58415,169722
B6H15,2015-02-17,1.5407,1.5437,1.5313,1.5361,-0.0028,-0.18%,109574,170627
B6H15,2015-02-18,1.5343,1.5479,1.5339,1.5433,0.0072,+0.47%,98841,170365
B6H15,2015-02-19,1.5436,1.5463,1.5402,1.541,-0.0023,-0.15%,67066,169594
B6H15,2015-02-20,1.5411,1.5432,1.5341,1.5394,-0.0016,-0.10%,106109,172116
B6H15,2015-02-23,1.5389,1.5473,1.533,1.5452,0.0058,+0.38%,69365,170467
B6H15,2015-02-24,1.5451,1.5473,1.54,1.5452,0,0.00%,79698,169784
B6H15,2015-02-25,1.5448,1.5537,1.5446,1.5526,0.0074,+0.48%,67782,168151
B6H15,2015-02-26,1.5525,1.5552,1.5393,1.5405,-0.0121,-0.78%,103843,167516
B6H15,2015-02-27,1.5408,1.5458,1.5382,1.5436,0.0031,+0.20%,86989,164376
B6H15,2015-03-02,1.5424,1.5429,1.5349,1.5361,-0.0075,-0.49%,76375,166463
B6H15,2015-03-03,1.5358,1.5396,1.5343,1.5364,0.0003,+0.02%,62802,165737
B6H15,2015-03-04,1.5359,1.5372,1.525,1.526,-0.0104,-0.68%,106047,170864
B6H15,2015-03-05,1.5263,1.5269,1.5215,1.5238,-0.0022,-0.14%,92434,170351
B6H15,2015-03-06,1.5249,1.5251,1.5026,1.5048,-0.019,-1.25%,132020,185037
B6H15,2015-03-09,1.5042,1.5136,1.5033,1.513,0.0082,+0.54%,138184,192287
B6H15,2015-03-10,1.5129,1.5131,1.5028,1.5073,-0.0057,-0.38%,184011,205166
B6H15,2015-03-11,1.5052,1.5096,1.4892,1.4933,-0.014,-0.93%,291458,230241
B6M15,2015-03-12,1.4924,1.5017,1.4839,1.4841,-0.0092,-0.62%,262747,242134
B6M15,2015-03-13,1.4872,1.4887,1.4689,1.4713,-0.0128,-0.86%,191998,237451
B6M15,2015-03-16,1.473,1.4844,1.4728,1.4825,0.0112,+0.76%,91374,184642
B6M15,2015-03-17,1.4815,1.4836,1.4715,1.4745,-0.008,-0.54%,91066,188238
B6M15,2015-03-18,1.4733,1.5145,1.4625,1.4854,0.0109,+0.74%,179241,179386
B6M15,2015-03-19,1.4943,1.5001,1.468,1.4712,-0.0142,-0.96%,147326,181956
B6M15,2015-03-20,1.4747,1.4982,1.4714,1.4934,0.0222,+1.51%,125739,173976
B6M15,2015-03-23,1.4963,1.4966,1.4831,1.4932,-0.0002,-0.01%,121125,175779
B6M15,2015-03-24,1.4946,1.4977,1.4834,1.4836,-0.0096,-0.64%,107030,178140
B6M15,2015-03-25,1.4838,1.4946,1.4823,1.4858,0.0022,+0.15%,88494,176505
B6M15,2015-03-26,1.4876,1.4988,1.4798,1.4831,-0.0027,-0.18%,101806,180148
B6M15,2015-03-27,1.4843,1.4914,1.4789,1.4868,0.0037,+0.25%,94888,179658
B6M15,2015-03-30,1.488,1.4893,1.4745,1.4807,-0.0061,-0.41%,81236,182924
B6M15,2015-03-31,1.4792,1.4864,1.4748,1.4837,0.003,+0.20%,83886,182514
B6M15,2015-04-01,1.4815,1.4864,1.4731,1.482,-0.0017,-0.11%,94051,190388
B6M15,2015-04-02,1.4818,1.4862,1.4768,1.4817,-0.0003,-0.02%,81665,184671
B6M15,2015-04-03,1.4822,1.4939,1.4803,1.4911,0.0094,+0.63%,22000,185002
B6M15,2015-04-06,1.4919,1.4975,1.4864,1.4914,0.0003,+0.02%,41754,184173
B6M15,2015-04-07,1.4882,1.4912,1.4796,1.4822,-0.0092,-0.62%,78286,185219
B6M15,2015-04-08,1.4805,1.4965,1.4802,1.4875,0.0053,+0.36%,100066,181023
B6M15,2015-04-09,1.4862,1.4879,1.4677,1.4686,-0.0189,-1.27%,91017,186659
B6M15,2015-04-10,1.4703,1.4718,1.4581,1.4643,-0.0043,-0.29%,88623,192928
B6M15,2015-04-13,1.4624,1.4675,1.456,1.467,0.0027,+0.18%,79659,192237
B6M15,2015-04-14,1.4663,1.4795,1.4598,1.4773,0.0103,+0.70%,109753,189513
B6M15,2015-04-15,1.4773,1.4849,1.4694,1.484,0.0067,+0.45%,94762,185428
B6M15,2015-04-16,1.4825,1.4964,1.4807,1.4951,0.0111,+0.75%,94379,181228
B6M15,2015-04-17,1.4931,1.5048,1.4911,1.4954,0.0003,+0.02%,97437,177769
B6M15,2015-04-20,1.4962,1.4978,1.4882,1.4896,-0.0058,-0.39%,55463,175992
B6M15,2015-04-21,1.4896,1.4967,1.4851,1.4918,0.0022,+0.15%,57195,175066
B6M15,2015-04-22,1.4918,1.5074,1.4908,1.504,0.0122,+0.82%,88770,173708
B6M15,2015-04-23,1.5033,1.5065,1.4955,1.5049,0.0009,+0.06%,76224,171043
B6M15,2015-04-24,1.5054,1.5183,1.5023,1.5171,0.0122,+0.81%,84308,168539
B6M15,2015-04-27,1.5175,1.5257,1.5103,1.5218,0.0047,+0.31%,77810,168450
B6M15,2015-04-28,1.5221,1.5339,1.5168,1.5331,0.0113,+0.74%,113365,171698
B6M15,2015-04-29,1.5336,1.5494,1.5323,1.5426,0.0095,+0.62%,143741,171560
B6M15,2015-04-30,1.5426,1.5488,1.5299,1.5354,-0.0072,-0.47%,148288,169777
B6M15,2015-05-01,1.5349,1.5393,1.511,1.5127,-0.0227,-1.48%,127532,170351
B6M15,2015-05-04,1.5139,1.517,1.5086,1.5117,-0.001,-0.07%,79215,176681
B6M15,2015-05-05,1.512,1.5214,1.508,1.517,0.0053,+0.35%,101066,173468
B6M15,2015-05-06,1.5178,1.5289,1.5146,1.5239,0.0069,+0.45%,117073,172246
B6M15,2015-05-07,1.5239,1.5271,1.516,1.5254,0.0015,+0.10%,92464,172885
B6M15,2015-05-08,1.5412,1.5519,1.5351,1.5448,0.0194,+1.27%,187619,179131
B6M15,2015-05-11,1.5451,1.561,1.5389,1.5586,0.0138,+0.89%,119664,181383
B6M15,2015-05-12,1.5584,1.5708,1.5553,1.5674,0.0088,+0.56%,123857,183586
B6M15,2015-05-13,1.5669,1.5766,1.563,1.5745,0.0071,+0.45%,161716,184400
B6M15,2015-05-14,1.5739,1.5821,1.5725,1.5763,0.0018,+0.11%,109961,187669
B6M15,2015-05-15,1.5773,1.5806,1.5699,1.5749,-0.0014,-0.09%,103755,185230
B6M15,2015-05-18,1.5723,1.5743,1.5635,1.5654,-0.0095,-0.60%,81495,185571
B6M15,2015-05-19,1.5653,1.5667,1.5444,1.5494,-0.016,-1.02%,139098,182607
B6M15,2015-05-20,1.5508,1.5585,1.547,1.5543,0.0049,+0.32%,107516,183180
B6M15,2015-05-21,1.5529,1.5697,1.5521,1.567,0.0127,+0.82%,106276,183380
B6M15,2015-05-22,1.5662,1.5688,1.5457,1.5485,-0.0185,-1.18%,105029,180269
B6M15,2015-05-26,1.5465,1.5505,1.5352,1.5382,-0.0103,-0.67%,103644,176797
B6M15,2015-05-27,1.538,1.5435,1.5299,1.5335,-0.0047,-0.31%,97629,175075
B6M15,2015-05-28,1.5353,1.5384,1.5258,1.5321,-0.0014,-0.09%,82193,176363
B6M15,2015-05-29,1.5314,1.5341,1.5235,1.5289,-0.0032,-0.21%,87605,176949
B6M15,2015-06-01,1.5285,1.5304,1.5168,1.5203,-0.0086,-0.56%,91339,177841
B6M15,2015-06-02,1.5193,1.5367,1.5179,1.5348,0.0145,+0.95%,111577,175291
B6M15,2015-06-03,1.5343,1.5374,1.5249,1.5313,-0.0035,-0.23%,90872,173975
B6M15,2015-06-04,1.5332,1.5441,1.5304,1.5368,0.0055,+0.36%,90224,172387
B6M15,2015-06-05,1.5356,1.5377,1.519,1.5275,-0.0093,-0.61%,108619,175434
B6M15,2015-06-08,1.526,1.5364,1.522,1.5332,0.0057,+0.37%,115326,175405
B6M15,2015-06-09,1.5345,1.5389,1.5257,1.5373,0.0041,+0.27%,153199,181049
B6M15,2015-06-10,1.5383,1.5554,1.5368,1.5526,0.0153,+1.00%,276746,183652
B6U15,2015-06-11,1.5496,1.5523,1.5408,1.5508,-0.0018,-0.12%,171374,191231
B6U15,2015-06-12,1.5505,1.5588,1.5457,1.5543,0.0035,+0.23%,132734,194078
B6U15,2015-06-15,1.5548,1.5605,1.5478,1.5596,0.0053,+0.34%,64072,143576
B6U15,2015-06-16,1.5589,1.5644,1.5531,1.5638,0.0042,+0.27%,74978,146635
B6U15,2015-06-17,1.5641,1.5838,1.5617,1.5819,0.0181,+1.16%,117480,153863
B6U15,2015-06-18,1.5827,1.5924,1.5796,1.5863,0.0044,+0.28%,109563,164300
B6U15,2015-06-19,1.5872,1.5887,1.5826,1.5871,0.0008,+0.05%,58831,167439
B6U15,2015-06-22,1.586,1.5902,1.5796,1.5821,-0.005,-0.32%,77399,172772
B6U15,2015-06-23,1.5818,1.5822,1.57,1.5706,-0.0115,-0.73%,97319,178641
B6U15,2015-06-24,1.5719,1.5794,1.5659,1.5693,-0.0013,-0.08%,78750,179520
B6U15,2015-06-25,1.5698,1.5762,1.5668,1.5724,0.0031,+0.20%,76212,184981
B6U15,2015-06-26,1.5735,1.5758,1.57,1.5723,-0.0001,-0.01%,63690,184077
B6U15,2015-06-29,1.5669,1.5781,1.565,1.5728,0.0005,+0.03%,110315,185681
B6U15,2015-06-30,1.5727,1.5769,1.5685,1.5725,-0.0003,-0.02%,100698,181413
B6U15,2015-07-01,1.5692,1.573,1.558,1.5593,-0.0132,-0.84%,91094,176594
B6U15,2015-07-02,1.5608,1.563,1.5555,1.5592,-0.0001,-0.01%,64175,172366
B6U15,2015-07-06,1.5533,1.5638,1.5524,1.5596,0.0004,+0.03%,100161,171913
B6U15,2015-07-07,1.5598,1.5601,1.5405,1.5436,-0.016,-1.03%,111805,168480
B6U15,2015-07-08,1.5447,1.546,1.5323,1.5347,-0.0089,-0.58%,85903,167415
B6U15,2015-07-09,1.5356,1.5413,1.5337,1.5356,0.0009,+0.06%,68438,164784
B6U15,2015-07-10,1.5369,1.5546,1.5357,1.5497,0.0141,+0.92%,98028,159941
B6U15,2015-07-13,1.551,1.5582,1.5473,1.5476,-0.0021,-0.14%,78278,160430
B6U15,2015-07-14,1.548,1.5636,1.5443,1.5624,0.0148,+0.96%,96183,157073
B6U15,2015-07-15,1.5625,1.5669,1.557,1.5623,-0.0001,-0.01%,77881,157844
B6U15,2015-07-16,1.5631,1.5644,1.5553,1.5599,-0.0024,-0.15%,60934,159010
B6U15,2015-07-17,1.5601,1.5668,1.5547,1.5606,0.0007,+0.04%,63051,160297
B6U15,2015-07-20,1.5598,1.5622,1.5531,1.5562,-0.0044,-0.28%,55772,165628
B6U15,2015-07-21,1.555,1.5585,1.5522,1.5548,-0.0014,-0.09%,62898,164779
B6U15,2015-07-22,1.555,1.5642,1.5545,1.5593,0.0045,+0.29%,85206,169383
B6U15,2015-07-23,1.5604,1.5665,1.5491,1.5507,-0.0086,-0.55%,91426,173765
B6U15,2015-07-24,1.5507,1.5521,1.5461,1.5505,-0.0002,-0.01%,49485,171116
B6U15,2015-07-27,1.5505,1.559,1.5485,1.5551,0.0046,+0.30%,71531,169475
B6U15,2015-07-28,1.5554,1.5623,1.5522,1.5591,0.004,+0.26%,72876,173295
B6U15,2015-07-29,1.5607,1.5685,1.5582,1.561,0.0019,+0.12%,80131,174704
B6U15,2015-07-30,1.5596,1.5641,1.5558,1.5595,-0.0015,-0.10%,62357,170781
B6U15,2015-07-31,1.5594,1.5674,1.5544,1.561,0.0015,+0.10%,117172,174119
B6U15,2015-08-03,1.5623,1.5641,1.556,1.5578,-0.0032,-0.20%,73920,170804
B6U15,2015-08-04,1.5582,1.563,1.5553,1.5563,-0.0015,-0.10%,85964,169224
B6U15,2015-08-05,1.5562,1.5653,1.552,1.5593,0.003,+0.19%,100861,174664
B6U15,2015-08-06,1.5598,1.5632,1.5462,1.5513,-0.008,-0.51%,148911,171381
B6U15,2015-08-07,1.5511,1.5546,1.5419,1.549,-0.0023,-0.15%,120795,169143
B6U15,2015-08-10,1.5487,1.5603,1.5454,1.56,0.011,+0.71%,90548,161802
B6U15,2015-08-11,1.5585,1.5613,1.5551,1.5557,-0.0043,-0.28%,74861,158247
B6U15,2015-08-12,1.557,1.5657,1.5531,1.561,0.0053,+0.34%,105713,163002
B6U15,2015-08-13,1.5611,1.5634,1.5569,1.5611,0.0001,+0.01%,59774,160466
B6U15,2015-08-14,1.5609,1.5661,1.5585,1.5649,0.0038,+0.24%,65266,164316
B6U15,2015-08-17,1.5646,1.5689,1.5575,1.5582,-0.0067,-0.43%,65216,165122
B6U15,2015-08-18,1.5583,1.5714,1.5559,1.5661,0.0079,+0.51%,102728,172083
B6U15,2015-08-19,1.5657,1.5698,1.5633,1.5688,0.0027,+0.17%,72453,168350
B6U15,2015-08-20,1.5679,1.57,1.5604,1.5675,-0.0013,-0.08%,87641,170443
B6U15,2015-08-21,1.569,1.5721,1.5656,1.5696,0.0021,+0.13%,90964,171074
B6U15,2015-08-24,1.5685,1.5802,1.5628,1.5774,0.0078,+0.50%,153489,177134
B6U15,2015-08-25,1.5759,1.5817,1.5678,1.5683,-0.0091,-0.58%,102649,176962
B6U15,2015-08-26,1.5687,1.5718,1.5451,1.5466,-0.0217,-1.38%,160235,174895
B6U15,2015-08-27,1.5467,1.5507,1.5369,1.5423,-0.0043,-0.28%,117641,172782
B6U15,2015-08-28,1.5407,1.5442,1.5333,1.539,-0.0033,-0.21%,104225,168149
B6U15,2015-08-31,1.5403,1.5435,1.5338,1.5348,-0.0042,-0.27%,65013,166624
B6U15,2015-09-01,1.5343,1.5407,1.5298,1.5306,-0.0042,-0.27%,104924,170032
B6U15,2015-09-02,1.5302,1.5325,1.5263,1.53,-0.0006,-0.04%,77836,174548
B6U15,2015-09-03,1.5302,1.5313,1.5218,1.5256,-0.0044,-0.29%,103849,179644
B6U15,2015-09-04,1.5253,1.5278,1.5164,1.5184,-0.0072,-0.47%,82266,181736
B6U15,2015-09-08,1.5178,1.5412,1.5172,1.5394,0.021,+1.38%,198128,186994
B6U15,2015-09-09,1.5394,1.5404,1.5349,1.5365,-0.0029,-0.19%,193235,185011
B6Z15,2015-09-10,1.5356,1.5469,1.5332,1.546,0.0095,+0.62%,225792,200970
B6Z15,2015-09-11,1.5436,1.5455,1.5393,1.5419,-0.0041,-0.27%,104513,204090
B6Z15,2015-09-14,1.5421,1.5463,1.5365,1.5427,0.0008,+0.05%,55422,145785
B6Z15,2015-09-15,1.5419,1.5451,1.5322,1.5324,-0.0103,-0.67%,59034,145704
B6Z15,2015-09-16,1.5334,1.5522,1.5323,1.5481,0.0157,+1.02%,103932,142574
B6Z15,2015-09-17,1.5488,1.5622,1.548,1.5608,0.0127,+0.82%,93039,143989
B6Z15,2015-09-18,1.5578,1.565,1.5507,1.5545,-0.0063,-0.40%,94928,149805
B6Z15,2015-09-21,1.5518,1.5561,1.5474,1.5498,-0.0047,-0.30%,61284,151939
B6Z15,2015-09-22,1.5501,1.5522,1.5334,1.536,-0.0138,-0.89%,85545,146573
B6Z15,2015-09-23,1.5354,1.5357,1.5214,1.5254,-0.0106,-0.69%,102357,150698
B6Z15,2015-09-24,1.5242,1.5283,1.5194,1.5228,-0.0026,-0.17%,81285,149553
B6Z15,2015-09-25,1.5217,1.5255,1.5129,1.5187,-0.0041,-0.27%,79071,152229
B6Z15,2015-09-28,1.5199,1.5236,1.5152,1.5166,-0.0021,-0.14%,62335,151728
B6Z15,2015-09-29,1.5164,1.5199,1.5123,1.5152,-0.0014,-0.09%,75293,155821
B6Z15,2015-09-30,1.5147,1.5208,1.51,1.5113,-0.0039,-0.26%,91252,158450
B6Z15,2015-10-01,1.5121,1.5175,1.5101,1.5126,0.0013,+0.09%,63778,160143
B6Z15,2015-10-02,1.5125,1.5231,1.5123,1.5184,0.0058,+0.38%,80141,161032
B6Z15,2015-10-05,1.5172,1.5239,1.513,1.5148,-0.0036,-0.24%,79157,163399
B6Z15,2015-10-06,1.5141,1.5238,1.5133,1.5224,0.0076,+0.50%,59661,160373
B6Z15,2015-10-07,1.5228,1.5333,1.5217,1.5313,0.0089,+0.58%,82316,155086
B6Z15,2015-10-08,1.5311,1.5367,1.5256,1.5348,0.0035,+0.23%,89700,151283
B6Z15,2015-10-09,1.5342,1.5378,1.5295,1.5333,-0.0015,-0.10%,71525,148107
B6Z15,2015-10-12,1.5312,1.5368,1.5309,1.5354,0.0021,+0.14%,40784,147387
B6Z15,2015-10-13,1.5337,1.5382,1.5194,1.5247,-0.0107,-0.70%,103199,152164
B6Z15,2015-10-14,1.5244,1.5489,1.5243,1.5477,0.023,+1.51%,122759,152932
B6Z15,2015-10-15,1.5478,1.5504,1.541,1.5487,0.001,+0.06%,91313,157391
B6Z15,2015-10-16,1.5462,1.5482,1.5425,1.5453,-0.0034,-0.22%,53758,155727
B6Z15,2015-10-19,1.5434,1.5491,1.5423,1.5463,0.001,+0.06%,44614,158489
B6Z15,2015-10-20,1.5455,1.5501,1.5431,1.5436,-0.0027,-0.17%,48689,158043
B6Z15,2015-10-21,1.5438,1.5473,1.5405,1.5417,-0.0019,-0.12%,50288,156222
B6Z15,2015-10-22,1.541,1.5514,1.5365,1.5383,-0.0034,-0.22%,103294,158208
B6Z15,2015-10-23,1.5386,1.5414,1.5301,1.5316,-0.0067,-0.44%,81320,153871
B6Z15,2015-10-26,1.5304,1.5378,1.5301,1.5347,0.0031,+0.20%,51670,153484
B6Z15,2015-10-27,1.5344,1.5355,1.5278,1.5296,-0.0051,-0.33%,65703,153453
B6Z15,2015-10-28,1.53,1.5343,1.5243,1.5246,-0.005,-0.33%,76090,155156
B6Z15,2015-10-29,1.5262,1.5318,1.5238,1.5312,0.0066,+0.43%,67378,152413
B6Z15,2015-10-30,1.5307,1.5465,1.5305,1.5422,0.011,+0.72%,108392,154749
B6Z15,2015-11-02,1.5448,1.5494,1.54,1.5408,-0.0014,-0.09%,72126,152998
B6Z15,2015-11-03,1.5412,1.5441,1.5355,1.5433,0.0025,+0.16%,60583,151194
B6Z15,2015-11-04,1.5417,1.5441,1.5356,1.5376,-0.0057,-0.37%,69629,154096
B6Z15,2015-11-05,1.5383,1.5397,1.52,1.5205,-0.0171,-1.11%,152636,160119
B6Z15,2015-11-06,1.5205,1.5214,1.5023,1.5036,-0.0169,-1.11%,125015,166453
B6Z15,2015-11-09,1.505,1.5124,1.5038,1.5109,0.0073,+0.49%,84935,170171
B6Z15,2015-11-10,1.511,1.5142,1.5088,1.5103,-0.0006,-0.04%,49911,172346
B6Z15,2015-11-11,1.5117,1.5218,1.5116,1.5194,0.0091,+0.60%,73445,170952
B6Z15,2015-11-12,1.5213,1.5244,1.517,1.5216,0.0022,+0.14%,77630,169799
B6Z15,2015-11-13,1.5226,1.5268,1.5184,1.5227,0.0011,+0.07%,65615,169928
B6Z15,2015-11-16,1.5222,1.5226,1.5179,1.5195,-0.0032,-0.21%,48195,171957
B6Z15,2015-11-17,1.5197,1.5236,1.5152,1.5208,0.0013,+0.09%,62224,175254
B6Z15,2015-11-18,1.5212,1.5247,1.5185,1.5227,0.0019,+0.12%,54514,174213
B6Z15,2015-11-19,1.5227,1.5333,1.5226,1.529,0.0063,+0.41%,90626,169219
B6Z15,2015-11-20,1.5286,1.5307,1.518,1.519,-0.01,-0.65%,75075,167196
B6Z15,2015-11-23,1.5184,1.5193,1.5106,1.5114,-0.0076,-0.50%,67818,169757
B6Z15,2015-11-24,1.5121,1.5153,1.5052,1.5088,-0.0026,-0.17%,72721,172390
B6Z15,2015-11-25,1.5081,1.5135,1.5055,1.5125,0.0037,+0.25%,60099,172815
B6Z15,2015-11-27,1.5123,1.5128,1.5028,1.5049,-0.0076,-0.50%,78442,183423
B6Z15,2015-11-30,1.5034,1.5068,1.4992,1.5059,0.001,+0.07%,65114,187316
B6Z15,2015-12-01,1.5061,1.5124,1.5049,1.5081,0.0022,+0.15%,62239,187628
B6Z15,2015-12-02,1.5075,1.5079,1.4893,1.4937,-0.0144,-0.95%,99476,199637
B6Z15,2015-12-03,1.4944,1.5159,1.4901,1.515,0.0213,+1.43%,164730,195500
B6Z15,2015-12-04,1.5144,1.5158,1.5078,1.5102,-0.0048,-0.32%,105332,189650
B6Z15,2015-12-07,1.5106,1.5114,1.5043,1.5061,-0.0041,-0.27%,90109,193661
B6Z15,2015-12-08,1.5046,1.506,1.4956,1.4995,-0.0066,-0.44%,128358,200245
B6Z15,2015-12-09,1.501,1.5193,1.5004,1.5164,0.0169,+1.13%,232762,195834
B6H16,2015-12-10,1.5178,1.5202,1.5109,1.5154,-0.001,-0.07%,194173,192183
B6H16,2015-12-11,1.5158,1.5242,1.5126,1.5231,0.0077,+0.51%,111242,200924
B6H16,2015-12-14,1.5196,1.5206,1.5108,1.5142,-0.0089,-0.58%,71890,162053
B6H16,2015-12-15,1.5178,1.5187,1.503,1.5044,-0.0098,-0.65%,83805,165845
B6H16,2015-12-16,1.5041,1.5104,1.496,1.5067,0.0023,+0.15%,101342,168550
B6H16,2015-12-17,1.4986,1.502,1.4867,1.4889,-0.0178,-1.18%,103087,179336
B6H16,2015-12-18,1.491,1.4952,1.4888,1.4915,0.0026,+0.17%,72789,183903
B6H16,2015-12-21,1.4905,1.4933,1.488,1.4889,-0.0026,-0.17%,53290,187913
B6H16,2015-12-22,1.4889,1.4911,1.481,1.4817,-0.0072,-0.48%,53110,194313
B6H16,2015-12-23,1.483,1.4904,1.4824,1.4874,0.0057,+0.38%,48619,195959
B6H16,2015-12-24,1.4877,1.4949,1.4874,1.4931,0.0057,+0.38%,27602,196384
B6H16,2015-12-28,1.4925,1.4938,1.4877,1.4888,-0.0043,-0.29%,30546,196863
B6H16,2015-12-29,1.4884,1.4917,1.4788,1.4831,-0.0057,-0.38%,53199,204038
B6H16,2015-12-30,1.4816,1.4849,1.4794,1.4832,0.0001,+0.01%,40297,205044
B6H16,2015-12-31,1.4808,1.4845,1.4726,1.4734,-0.0098,-0.66%,55838,212318
B6H16,2016-01-04,1.4736,1.4818,1.4665,1.4713,-0.0021,-0.14%,96051,217548
B6H16,2016-01-05,1.4719,1.4727,1.4638,1.4665,-0.0048,-0.33%,75237,221993
B6H16,2016-01-06,1.4678,1.4682,1.4602,1.4628,-0.0037,-0.25%,72479,229951
B6H16,2016-01-07,1.4632,1.4642,1.4534,1.4616,-0.0012,-0.08%,105501,234705
B6H16,2016-01-08,1.4627,1.4646,1.4505,1.4517,-0.0099,-0.68%,98047,231321
B6H16,2016-01-11,1.4509,1.4604,1.4495,1.4547,0.003,+0.21%,79809,236061
B6H16,2016-01-12,1.4546,1.456,1.4353,1.4432,-0.0115,-0.79%,107960,238868
B6H16,2016-01-13,1.4427,1.4477,1.438,1.4445,0.0013,+0.09%,83475,240088
B6H16,2016-01-14,1.4419,1.4445,1.4361,1.4405,-0.004,-0.28%,80880,248784
B6H16,2016-01-15,1.4418,1.4427,1.4252,1.4262,-0.0143,-0.99%,97360,258069
B6H16,2016-01-19,1.4261,1.4341,1.413,1.4177,-0.0085,-0.60%,179531,259589
B6H16,2016-01-20,1.4165,1.422,1.4126,1.4154,-0.0023,-0.16%,104993,266491
B6H16,2016-01-21,1.4186,1.4249,1.4079,1.4217,0.0063,+0.45%,117027,271245
B6H16,2016-01-22,1.4223,1.4363,1.4205,1.4281,0.0064,+0.45%,110331,271512
B6H16,2016-01-25,1.4269,1.431,1.4223,1.4256,-0.0025,-0.18%,69707,274125
B6H16,2016-01-26,1.4242,1.4367,1.4173,1.4359,0.0103,+0.72%,92035,272798
B6H16,2016-01-27,1.4348,1.4356,1.4231,1.425,-0.0109,-0.76%,99052,277143
B6H16,2016-01-28,1.4243,1.4408,1.4239,1.4364,0.0114,+0.80%,109298,271630
B6H16,2016-01-29,1.436,1.4414,1.415,1.4242,-0.0122,-0.85%,140304,274462
B6H16,2016-02-01,1.424,1.4446,1.4229,1.4443,0.0201,+1.41%,109698,269160
B6H16,2016-02-02,1.4422,1.4447,1.4327,1.4414,-0.0029,-0.20%,97777,270680
B6H16,2016-02-03,1.441,1.465,1.4385,1.4601,0.0187,+1.30%,132974,270377
B6H16,2016-02-04,1.4594,1.4674,1.453,1.4599,-0.0002,-0.01%,124874,265518
B6H16,2016-02-05,1.4577,1.4595,1.4453,1.4499,-0.01,-0.68%,101501,260374
B6H16,2016-02-08,1.4499,1.4548,1.4352,1.444,-0.0059,-0.41%,77370,258922
B6H16,2016-02-09,1.4432,1.4517,1.4379,1.4455,0.0015,+0.10%,90546,255866
B6H16,2016-02-10,1.4471,1.4579,1.4438,1.4531,0.0076,+0.53%,90475,256594
B6H16,2016-02-11,1.4539,1.4563,1.4383,1.4471,-0.006,-0.41%,107828,257079
B6H16,2016-02-12,1.4482,1.4571,1.4443,1.4519,0.0048,+0.33%,87646,254689
