Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
D6M11,2011-04-28,1.051,1.0553,1.0492,1.0503,0.0012,+0.11%,65127,140176
D6M11,2011-04-29,1.0504,1.0578,1.046,1.0562,0.0059,+0.56%,75338,139207
D6M11,2011-05-02,1.0574,1.0576,1.0492,1.0521,-0.0041,-0.39%,66898,140023
D6M11,2011-05-03,1.0507,1.0561,1.0469,1.0474,-0.0047,-0.45%,84614,140128
D6M11,2011-05-04,1.0483,1.0512,1.0402,1.0433,-0.0041,-0.39%,106621,140587
D6M11,2011-05-05,1.0417,1.0442,1.0285,1.0305,-0.0128,-1.23%,139922,128516
D6M11,2011-05-06,1.0335,1.0437,1.0297,1.0308,0.0003,+0.03%,155712,128714
D6M11,2011-05-09,1.0337,1.0402,1.0304,1.036,0.0052,+0.50%,80838,120332
D6M11,2011-05-10,1.0373,1.0442,1.035,1.0421,0.0061,+0.59%,73190,121478
D6M11,2011-05-11,1.0437,1.0503,1.0365,1.0389,-0.0032,-0.31%,101966,122006
D6M11,2011-05-12,1.0399,1.0408,1.0306,1.0374,-0.0015,-0.14%,112706,120886
D6M11,2011-05-13,1.038,1.0404,1.0254,1.0321,-0.0053,-0.51%,120004,121930
D6M11,2011-05-16,1.0308,1.032,1.0228,1.0271,-0.005,-0.48%,92252,122653
D6M11,2011-05-17,1.0251,1.0284,1.0204,1.0273,0.0002,+0.02%,85644,123386
D6M11,2011-05-18,1.0283,1.0306,1.0239,1.0275,0.0002,+0.02%,70773,121211
D6M11,2011-05-19,1.0304,1.0354,1.0275,1.0312,0.0037,+0.36%,77829,120376
D6M11,2011-05-20,1.0325,1.0366,1.0228,1.0282,-0.003,-0.29%,107131,120366
D6M11,2011-05-23,1.026,1.0264,1.0188,1.0233,-0.0049,-0.48%,73394,120415
D6M11,2011-05-24,1.0225,1.0246,1.0206,1.0228,-0.0005,-0.05%,65142,120245
D6M11,2011-05-25,1.0233,1.0258,1.0182,1.0229,0.0001,+0.01%,69465,120355
D6M11,2011-05-26,1.0222,1.0245,1.0182,1.0216,-0.0013,-0.13%,86670,122406
D6M11,2011-05-27,1.0218,1.0249,1.0202,1.0235,0.0019,+0.19%,61695,122493
D6M11,2011-05-31,1.0227,1.0355,1.0213,1.0318,0.0083,+0.81%,111398,125654
D6M11,2011-06-01,1.0318,1.034,1.023,1.0256,-0.0062,-0.60%,103929,127250
D6M11,2011-06-02,1.0231,1.0259,1.019,1.0243,-0.0013,-0.13%,106746,127369
D6M11,2011-06-03,1.0248,1.0259,1.0147,1.023,-0.0013,-0.13%,126741,129453
D6M11,2011-06-06,1.0225,1.0237,1.0184,1.0193,-0.0037,-0.36%,94898,128869
D6M11,2011-06-07,1.0197,1.0274,1.0192,1.0268,0.0075,+0.74%,117632,129110
D6M11,2011-06-08,1.0261,1.0268,1.0181,1.0209,-0.0059,-0.57%,128063,131119
D6M11,2011-06-09,1.0209,1.0283,1.0189,1.0269,0.006,+0.59%,134171,130236
D6U11,2011-06-10,1.0245,1.0271,1.0181,1.0212,-0.0057,-0.56%,129389,134675
