Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
E6M11,2011-06-07,1.4579,1.4695,1.4562,1.4692,0.0107,+0.73%,341839,296126
E6M11,2011-06-08,1.4688,1.4692,1.4562,1.4577,-0.0115,-0.78%,416340,297571
E6M11,2011-06-09,1.4577,1.4659,1.4476,1.4509,-0.0068,-0.47%,530856,303705
E6U11,2011-06-10,1.447,1.451,1.4281,1.4312,-0.0197,-1.36%,447705,296700
E6U11,2011-06-13,1.4292,1.439,1.428,1.4372,0.006,+0.42%,210344,187099
E6U11,2011-06-14,1.4374,1.4456,1.4339,1.4426,0.0054,+0.38%,232070,190373
E6U11,2011-06-15,1.4401,1.441,1.4118,1.4132,-0.0294,-2.04%,412687,189979
E6U11,2011-06-16,1.413,1.4186,1.4039,1.4103,-0.0029,-0.21%,415584,188449
E6U11,2011-06-17,1.4176,1.4303,1.4091,1.4276,0.0173,+1.23%,319735,194320
E6U11,2011-06-20,1.4237,1.4291,1.4154,1.4267,-0.0009,-0.06%,242076,188428
E6U11,2011-06-21,1.427,1.4385,1.426,1.438,0.0113,+0.79%,259470,189190
E6U11,2011-06-22,1.4368,1.4407,1.4306,1.4338,-0.0042,-0.29%,288043,182218
E6U11,2011-06-23,1.4303,1.4304,1.4093,1.4182,-0.0156,-1.09%,399078,183867
E6U11,2011-06-24,1.423,1.4273,1.4109,1.4138,-0.0044,-0.31%,310920,184855
E6U11,2011-06-27,1.4155,1.4263,1.407,1.4233,0.0095,+0.67%,293482,180032
E6U11,2011-06-28,1.4259,1.4366,1.4204,1.4331,0.0098,+0.69%,365455,183206
E6U11,2011-06-29,1.4338,1.4416,1.4292,1.4394,0.0063,+0.44%,345130,182910
E6U11,2011-06-30,1.4401,1.4507,1.4394,1.4488,0.0094,+0.65%,290723,190820
E6U11,2011-07-01,1.4462,1.452,1.4405,1.4478,-0.001,-0.07%,251876,190778
E6U11,2011-07-05,1.4512,1.4547,1.4365,1.4381,-0.0097,-0.67%,318564,198469
