Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
DXZ14,2014-12-01,88.37,88.505,87.805,87.982,-0.431,-0.49%,48144,91967
DXZ14,2014-12-02,88.025,88.73,87.995,88.703,0.721,+0.82%,45218,97454
DXZ14,2014-12-03,88.675,89.06,88.63,88.993,0.29,+0.33%,43088,100399
DXZ14,2014-12-04,88.97,89.2,88.23,88.735,-0.258,-0.29%,78396,98733
DXZ14,2014-12-05,88.665,89.495,88.65,89.36,0.625,+0.70%,47944,99661
DXZ14,2014-12-08,89.435,89.565,88.91,89.047,-0.313,-0.35%,61696,98203
DXZ14,2014-12-09,89.21,89.28,88.155,88.692,-0.355,-0.40%,88182,94289
DXZ14,2014-12-10,88.685,88.82,88.195,88.287,-0.405,-0.46%,85428,92823
DXH15,2014-12-11,88.23,89.05,88.195,88.937,0.65,+0.74%,118096,95117
DXH15,2014-12-12,88.825,88.905,88.35,88.595,-0.342,-0.38%,56111,92057
DXH15,2014-12-15,88.465,88.87,88.365,88.682,0.087,+0.10%,37882,87793
DXH15,2014-12-16,88.68,88.735,87.83,88.297,-0.385,-0.43%,57285,87377
DXH15,2014-12-17,88.19,89.365,88.085,89.326,1.029,+1.17%,61099,87703
DXH15,2014-12-18,89.25,89.615,89.12,89.477,0.151,+0.17%,33420,88724
DXH15,2014-12-19,89.51,89.88,89.38,89.841,0.364,+0.41%,28491,90275
DXH15,2014-12-22,89.92,89.985,89.58,89.949,0.108,+0.12%,16817,89789
DXH15,2014-12-23,89.945,90.405,89.845,90.326,0.377,+0.42%,26459,94321
DXH15,2014-12-24,90.245,90.315,90.08,90.223,-0.103,-0.11%,13216,99525
DXH15,2014-12-26,90.12,90.37,90.07,90.31,0.087,+0.10%,6717,100776
DXH15,2014-12-29,90.31,90.605,90.08,90.496,0.186,+0.21%,22955,105897
DXH15,2014-12-30,90.515,90.66,90.115,90.279,-0.217,-0.24%,25442,106538
DXH15,2014-12-31,90.255,90.665,90.155,90.647,0.368,+0.41%,18691,109483
DXH15,2015-01-02,90.81,91.49,90.8,91.383,0.736,+0.81%,45091,118207
DXH15,2015-01-05,91.73,92.05,91.55,91.622,0.239,+0.26%,43283,123382
DXH15,2015-01-06,91.57,91.93,91.415,91.738,0.116,+0.13%,45326,126083
DXH15,2015-01-07,92,92.51,91.9,92.115,0.377,+0.41%,44599,127196
DXH15,2015-01-08,92.235,92.76,92.22,92.602,0.487,+0.53%,28521,127235
DXH15,2015-01-09,92.515,92.745,92.105,92.147,-0.455,-0.49%,45768,129105
DXH15,2015-01-12,92.04,92.53,91.865,92.184,0.037,+0.04%,33018,130158
DXH15,2015-01-13,92.15,92.63,92.02,92.502,0.318,+0.34%,34650,127504
DXH15,2015-01-14,92.46,92.635,91.8,92.345,-0.157,-0.17%,51337,126189
DXH15,2015-01-15,92.37,93.3,91.495,92.608,0.263,+0.28%,81769,125997
DXH15,2015-01-16,92.565,93.565,92.38,92.89,0.282,+0.30%,60651,130363
DXH15,2015-01-19,92.955,93.07,92.66,92.89,0,0.00%,17158,132029
DXH15,2015-01-20,93.05,93.385,92.84,93.349,0.459,+0.49%,32751,130077
DXH15,2015-01-21,93.3,93.325,92.36,93.14,-0.209,-0.22%,56256,127458
DXH15,2015-01-22,93.08,94.765,92.67,94.362,1.222,+1.31%,61117,130639
DXH15,2015-01-23,94.42,95.775,94.35,95.053,0.691,+0.73%,58989,132792
DXH15,2015-01-26,95.5,95.85,94.95,95.115,0.062,+0.07%,36148,137955
DXH15,2015-01-27,95.325,95.325,93.955,94.25,-0.865,-0.91%,58152,129495
DXH15,2015-01-28,94.365,94.9,94.195,94.727,0.477,+0.51%,34334,126953
DXH15,2015-01-29,94.875,95.26,94.52,95.011,0.284,+0.30%,49008,129371
DXH15,2015-01-30,94.895,95.135,94.675,94.998,-0.013,-0.01%,31039,129269
DXH15,2015-02-02,94.905,95.1,94.615,94.734,-0.264,-0.28%,23634,131424
DXH15,2015-02-03,94.71,94.925,93.385,93.724,-1.01,-1.07%,60465,125025
DXH15,2015-02-04,93.95,94.7,93.77,94.165,0.441,+0.47%,22323,123437
DXH15,2015-02-05,94.66,94.665,93.56,93.732,-0.433,-0.46%,29771,120768
DXH15,2015-02-06,93.73,94.92,93.68,94.851,1.119,+1.19%,49959,118585
DXH15,2015-02-09,94.9,95.035,94.47,94.582,-0.269,-0.28%,29039,117846
DXH15,2015-02-10,94.63,94.98,94.45,94.853,0.271,+0.29%,33046,114816
DXH15,2015-02-11,94.805,95.23,94.75,95.09,0.237,+0.25%,25394,115311
DXH15,2015-02-12,95.015,95.1,94.075,94.198,-0.892,-0.94%,42525,116301
DXH15,2015-02-13,94.32,94.415,93.975,94.279,0.081,+0.09%,21530,115728
DXH15,2015-02-16,94.22,94.49,93.97,94.279,0,0.00%,10526,115139
DXH15,2015-02-17,94.515,94.54,93.835,94.147,-0.132,-0.14%,26959,115630
DXH15,2015-02-18,94.195,94.625,94.045,94.257,0.11,+0.12%,25036,115652
DXH15,2015-02-19,94.165,94.535,93.9,94.492,0.235,+0.25%,32622,115043
DXH15,2015-02-20,94.475,94.89,94.11,94.34,-0.152,-0.16%,49995,115751
DXH15,2015-02-23,94.415,95.025,94.38,94.657,0.317,+0.34%,28658,118245
DXH15,2015-02-24,94.66,95.07,94.5,94.561,-0.096,-0.10%,38277,118929
DXH15,2015-02-25,94.445,94.475,94.165,94.235,-0.326,-0.34%,26632,119590
DXH15,2015-02-26,94.26,95.41,94.075,95.336,1.101,+1.17%,59057,119057
DXH15,2015-02-27,95.23,95.44,94.855,95.321,-0.015,-0.02%,36786,120767
DXH15,2015-03-02,95.375,95.555,95.1,95.479,0.158,+0.17%,24636,123087
DXH15,2015-03-03,95.505,95.595,95.135,95.408,-0.071,-0.07%,27148,123981
DXH15,2015-03-04,95.385,96.07,95.365,95.986,0.578,+0.61%,71489,129163
DXH15,2015-03-05,95.98,96.615,95.86,96.394,0.408,+0.43%,51723,132992
DXH15,2015-03-06,96.39,97.755,96.32,97.604,1.21,+1.26%,73424,136245
DXH15,2015-03-09,97.77,97.845,97.31,97.58,-0.024,-0.02%,71900,143882
DXH15,2015-03-10,97.765,98.655,97.765,98.615,1.035,+1.06%,112996,148486
DXH15,2015-03-11,98.565,99.97,98.465,99.785,1.17,+1.19%,159577,158884
DXM15,2015-03-12,100.225,100.635,99.07,99.823,0.038,+0.04%,192589,155305
DXM15,2015-03-13,99.555,100.785,99.55,100.717,0.894,+0.90%,122322,157920
DXM15,2015-03-16,100.65,100.715,99.76,100.041,-0.676,-0.67%,74268,131202
DXM15,2015-03-17,100.1,100.265,99.58,99.949,-0.092,-0.09%,45065,132548
DXM15,2015-03-18,99.99,100.12,94.765,98.781,-1.168,-1.17%,103451,132021
DXM15,2015-03-19,97.85,99.765,97.365,99.584,0.803,+0.81%,98151,125249
DXM15,2015-03-20,99.3,99.46,97.695,98.171,-1.413,-1.42%,88520,121618
DXM15,2015-03-23,97.8,98.55,97.06,97.298,-0.873,-0.89%,75815,114909
DXM15,2015-03-24,97.255,97.665,96.575,97.446,0.148,+0.15%,71588,116148
DXM15,2015-03-25,97.53,97.56,96.675,97.197,-0.249,-0.26%,43730,113279
DXM15,2015-03-26,97.14,97.795,96.315,97.682,0.485,+0.50%,59716,111308
DXM15,2015-03-27,97.575,98.21,97.19,97.52,-0.162,-0.17%,57017,111482
DXM15,2015-03-30,97.62,98.375,97.575,98.281,0.761,+0.78%,40528,114566
DXM15,2015-03-31,98.25,99.005,98.14,98.661,0.38,+0.39%,46162,118796
DXM15,2015-04-01,98.73,98.975,98.255,98.475,-0.186,-0.19%,49080,117565
DXM15,2015-04-02,98.435,98.565,97.555,97.673,-0.802,-0.81%,41353,117711
DXM15,2015-04-03,97.825,97.865,96.56,96.801,-0.872,-0.89%,29421,117034
DXM15,2015-04-06,96.835,97.455,96.49,96.961,0.16,+0.17%,31466,113018
DXM15,2015-04-07,97.25,98.255,97.11,98.056,1.095,+1.13%,40231,113690
DXM15,2015-04-08,98.115,98.42,97.46,98.131,0.075,+0.08%,49200,113313
DXM15,2015-04-09,98.26,99.415,98.235,99.395,1.264,+1.29%,53470,116756
DXM15,2015-04-10,99.215,99.97,99.085,99.596,0.201,+0.20%,47153,118633
DXM15,2015-04-13,99.66,100.27,99.455,99.768,0.172,+0.17%,58514,121640
DXM15,2015-04-14,99.775,99.985,98.575,98.94,-0.828,-0.83%,66930,119021
DXM15,2015-04-15,99.005,99.58,98.41,98.525,-0.415,-0.42%,77643,119889
DXM15,2015-04-16,98.58,98.925,97.47,97.614,-0.911,-0.92%,72097,117513
DXM15,2015-04-17,97.89,98.03,97.17,97.707,0.093,+0.10%,58812,114077
DXM15,2015-04-20,97.6,98.305,97.515,98.16,0.453,+0.46%,35366,117143
DXM15,2015-04-21,98.08,98.695,97.825,98.205,0.045,+0.05%,39525,115918
DXM15,2015-04-22,98.18,98.35,97.615,98.138,-0.067,-0.07%,35305,115103
DXM15,2015-04-23,98.23,98.645,97.335,97.454,-0.684,-0.70%,47848,114381
DXM15,2015-04-24,97.535,97.74,96.9,97.099,-0.355,-0.36%,54729,113101
DXM15,2015-04-27,97.125,97.46,96.62,96.941,-0.158,-0.16%,40883,111757
DXM15,2015-04-28,96.95,97.1,96.105,96.194,-0.747,-0.77%,53021,112648
DXM15,2015-04-29,96.245,96.295,94.75,95.322,-0.872,-0.91%,104051,105143
DXM15,2015-04-30,95.305,95.54,94.47,94.714,-0.608,-0.64%,85252,103421
DXM15,2015-05-01,94.94,95.545,94.6,95.445,0.731,+0.77%,54511,102681
DXM15,2015-05-04,95.4,95.78,95.18,95.637,0.192,+0.20%,29804,101345
DXM15,2015-05-05,95.595,96.095,94.995,95.202,-0.435,-0.45%,49376,102100
DXM15,2015-05-06,95.3,95.345,93.96,94.175,-1.027,-1.08%,80074,103531
DXM15,2015-05-07,94.25,94.94,93.975,94.749,0.574,+0.61%,45393,98905
DXM15,2015-05-08,94.745,95.175,94.25,94.904,0.155,+0.16%,59487,97990
DXM15,2015-05-11,94.88,95.345,94.865,95.1,0.196,+0.21%,28265,100438
DXM15,2015-05-12,95.15,95.25,94.305,94.606,-0.494,-0.52%,32925,99697
DXM15,2015-05-13,94.605,94.67,93.505,93.643,-0.963,-1.02%,42296,98907
DXM15,2015-05-14,93.73,93.82,93.155,93.505,-0.138,-0.15%,55342,98261
DXM15,2015-05-15,93.475,94.085,93.17,93.18,-0.325,-0.35%,42660,97124
DXM15,2015-05-18,93.31,94.32,93.285,94.269,1.089,+1.17%,38060,97621
DXM15,2015-05-19,94.13,95.555,94.13,95.363,1.094,+1.16%,65081,98050
DXM15,2015-05-20,95.385,95.935,95.325,95.509,0.146,+0.15%,54999,99452
DXM15,2015-05-21,95.635,95.755,95.05,95.329,-0.18,-0.19%,40709,98410
DXM15,2015-05-22,95.46,96.355,94.88,96.11,0.781,+0.82%,69254,99981
DXM15,2015-05-25,96.43,96.57,96.11,96.11,0,0.00%,12621,99981
DXM15,2015-05-26,96.54,97.47,96.53,97.407,1.297,+1.35%,68293,103211
DXM15,2015-05-27,97.315,97.88,97.005,97.474,0.067,+0.07%,58604,101575
DXM15,2015-05-28,97.375,97.76,97.01,97.059,-0.415,-0.43%,66516,102823
DXM15,2015-05-29,97.015,97.27,96.825,96.986,-0.073,-0.08%,52989,102750
DXM15,2015-06-01,96.99,97.76,96.975,97.473,0.487,+0.50%,55775,102041
DXM15,2015-06-02,97.53,97.61,95.71,95.878,-1.595,-1.64%,96166,102174
DXM15,2015-06-03,96,96.575,95.23,95.509,-0.369,-0.38%,84831,103006
DXM15,2015-06-04,95.43,95.625,94.67,95.493,-0.016,-0.02%,69481,102772
DXM15,2015-06-05,95.715,96.955,95.24,96.361,0.868,+0.91%,86837,102879
DXM15,2015-06-08,96.445,96.595,95.08,95.323,-1.038,-1.08%,73936,104690
DXM15,2015-06-09,95.27,95.605,94.86,95.172,-0.151,-0.16%,74725,105463
DXM15,2015-06-10,95.1,95.255,94.3,94.651,-0.521,-0.55%,124064,108720
DXU15,2015-06-11,95.095,96.02,95.015,95.336,0.685,+0.72%,103084,107742
DXU15,2015-06-12,95.43,96.015,94.97,95.237,-0.099,-0.10%,119591,107843
DXU15,2015-06-15,95.415,95.66,95.01,95.102,-0.135,-0.14%,38424,85946
DXU15,2015-06-16,95.12,95.5,94.81,95.262,0.16,+0.17%,35929,86281
DXU15,2015-06-17,95.27,95.59,94.31,94.49,-0.772,-0.81%,58740,88769
DXU15,2015-06-18,94.35,94.44,93.3,94.241,-0.249,-0.26%,53253,87248
DXU15,2015-06-19,94.2,94.695,94.095,94.272,0.031,+0.03%,28340,85810
DXU15,2015-06-22,94.275,94.64,93.99,94.515,0.243,+0.26%,30715,85268
DXU15,2015-06-23,94.5,95.885,94.485,95.645,1.13,+1.20%,47732,85932
DXU15,2015-06-24,95.58,95.73,95.125,95.418,-0.227,-0.24%,35498,85841
DXU15,2015-06-25,95.42,95.7,95.26,95.387,-0.031,-0.03%,26896,87197
DXU15,2015-06-26,95.36,95.86,95.275,95.651,0.264,+0.28%,33226,88215
DXU15,2015-06-29,96.41,96.695,94.85,94.95,-0.701,-0.73%,73717,85079
DXU15,2015-06-30,95.185,95.885,95.015,95.661,0.711,+0.75%,40972,83260
DXU15,2015-07-01,95.795,96.555,95.64,96.509,0.848,+0.89%,46216,86528
DXU15,2015-07-02,96.58,96.67,96.03,96.29,-0.219,-0.23%,41254,85249
DXU15,2015-07-03,96.255,96.42,96.04,96.29,0,0.00%,9613,85249
DXU15,2015-07-06,96.77,96.87,96.195,96.477,0.187,+0.19%,2199,84682
DXU15,2015-07-07,96.5,97.45,96.49,97.076,0.599,+0.62%,50970,89292
DXU15,2015-07-08,96.905,97.09,96.205,96.472,-0.604,-0.62%,40174,87917
DXU15,2015-07-09,96.44,96.94,96.11,96.788,0.316,+0.33%,32582,88043
DXU15,2015-07-10,96.55,96.6,95.555,96.172,-0.616,-0.64%,47206,87008
DXU15,2015-07-13,96.065,97.035,95.73,96.998,0.826,+0.86%,46628,87503
DXU15,2015-07-14,97.095,97.22,96.3,96.784,-0.214,-0.22%,30013,88719
DXU15,2015-07-15,96.815,97.44,96.675,97.279,0.495,+0.51%,42756,91125
DXU15,2015-07-16,97.35,97.915,97.31,97.806,0.527,+0.54%,40132,93306
DXU15,2015-07-17,97.755,98.1,97.54,97.989,0.183,+0.19%,27465,94870
DXU15,2015-07-20,98.09,98.31,97.865,98.161,0.172,+0.18%,26587,96273
DXU15,2015-07-21,98.15,98.295,97.22,97.426,-0.735,-0.75%,44105,98609
DXU15,2015-07-22,97.45,97.94,97.215,97.722,0.296,+0.30%,36021,99065
DXU15,2015-07-23,97.6,97.635,96.95,97.226,-0.496,-0.51%,42751,99047
DXU15,2015-07-24,97.3,97.745,97.215,97.346,0.12,+0.12%,28054,98855
DXU15,2015-07-27,97.36,97.41,96.36,96.605,-0.741,-0.76%,49430,97050
DXU15,2015-07-28,96.66,97.075,96.555,96.863,0.258,+0.27%,24603,96069
DXU15,2015-07-29,96.705,97.35,96.555,97.077,0.214,+0.22%,32379,95861
DXU15,2015-07-30,97.265,97.89,97.255,97.694,0.617,+0.64%,35603,98909
DXU15,2015-07-31,97.555,97.725,96.375,97.439,-0.255,-0.26%,61722,98447
DXU15,2015-08-03,97.305,97.695,97.245,97.616,0.177,+0.18%,30758,97707
DXU15,2015-08-04,97.61,98.105,97.31,98.024,0.408,+0.42%,37567,100515
DXU15,2015-08-05,98.075,98.335,97.655,98.035,0.011,+0.01%,48035,102788
DXU15,2015-08-06,97.955,98.26,97.685,97.906,-0.129,-0.13%,27352,102105
DXU15,2015-08-07,97.925,98.425,97.36,97.619,-0.287,-0.29%,59482,102761
DXU15,2015-08-10,97.66,97.975,97.08,97.202,-0.417,-0.43%,36059,101807
DXU15,2015-08-11,97.24,97.645,96.905,97.335,0.133,+0.14%,46326,101605
DXU15,2015-08-12,97.235,97.375,95.945,96.295,-1.04,-1.07%,71486,104447
DXU15,2015-08-13,96.37,96.84,96.135,96.461,0.166,+0.17%,37225,102162
DXU15,2015-08-14,96.36,96.695,96.105,96.533,0.072,+0.07%,44888,103318
DXU15,2015-08-17,96.57,96.96,96.525,96.815,0.282,+0.29%,32303,105648
DXU15,2015-08-18,96.845,97.1,96.69,97.07,0.255,+0.26%,25774,104952
DXU15,2015-08-19,97.025,97.105,96.34,96.368,-0.702,-0.72%,45736,105640
DXU15,2015-08-20,96.47,96.59,95.715,96.002,-0.366,-0.38%,49703,104971
DXU15,2015-08-21,95.78,95.805,94.81,95.005,-0.997,-1.04%,64048,100376
DXU15,2015-08-24,94.88,94.96,92.52,93.356,-1.649,-1.74%,150118,103008
DXU15,2015-08-25,93.52,94.725,93.5,94.544,1.188,+1.27%,87550,100933
DXU15,2015-08-26,93.78,95.475,93.73,95.131,0.587,+0.62%,84421,98989
DXU15,2015-08-27,95.21,96.06,95.015,95.652,0.521,+0.55%,58194,98431
DXU15,2015-08-28,95.805,96.355,95.4,96.135,0.483,+0.50%,48262,98225
DXU15,2015-08-31,96.19,96.26,95.64,95.854,-0.281,-0.29%,38375,99674
DXU15,2015-09-01,95.89,95.89,95.21,95.446,-0.408,-0.43%,56755,100231
DXU15,2015-09-02,95.455,95.97,95.45,95.844,0.398,+0.42%,48718,92843
DXU15,2015-09-03,96.01,96.635,95.81,96.423,0.579,+0.60%,60122,92911
DXU15,2015-09-04,96.4,96.595,95.66,96.24,-0.183,-0.19%,50134,93180
DXU15,2015-09-07,96.185,96.435,96.045,96.24,0,0.00%,17799,93180
DXU15,2015-09-08,96.215,96.25,95.735,95.987,-0.253,-0.26%,51413,94284
DXU15,2015-09-09,95.86,96.42,95.86,96.01,0.023,+0.02%,93306,95946
DXZ15,2015-09-10,96.095,96.43,95.575,95.632,-0.378,-0.39%,96238,96631
DXZ15,2015-09-11,95.685,95.87,95.29,95.379,-0.253,-0.26%,72289,96185
DXZ15,2015-09-14,95.29,95.625,95.065,95.412,0.033,+0.03%,20321,64872
DXZ15,2015-09-15,95.46,95.85,95.285,95.785,0.373,+0.39%,22354,65291
DXZ15,2015-09-16,95.765,96.01,95.3,95.546,-0.239,-0.25%,26802,65853
DXZ15,2015-09-17,95.455,95.53,94.485,94.677,-0.869,-0.91%,49106,67311
DXZ15,2015-09-18,94.75,95.535,94.195,94.996,0.319,+0.34%,35604,67080
DXZ15,2015-09-21,95.44,96.135,95.18,96.034,1.038,+1.09%,36630,69603
DXZ15,2015-09-22,96.07,96.58,95.91,96.446,0.412,+0.43%,30370,68333
DXZ15,2015-09-23,96.525,96.715,96.185,96.206,-0.24,-0.25%,40676,68825
DXZ15,2015-09-24,96.36,96.465,95.575,96.149,-0.057,-0.06%,49690,68761
DXZ15,2015-09-25,96.385,96.88,96.27,96.434,0.285,+0.30%,44076,72471
DXZ15,2015-09-28,96.36,96.67,96.035,96.182,-0.252,-0.26%,28845,71950
DXZ15,2015-09-29,96.19,96.385,95.825,95.993,-0.189,-0.20%,28326,71478
DXZ15,2015-09-30,96.055,96.565,95.985,96.48,0.487,+0.51%,24283,72108
DXZ15,2015-10-01,96.4,96.635,96.09,96.326,-0.154,-0.16%,20443,72783
DXZ15,2015-10-02,96.245,96.51,95.3,95.967,-0.359,-0.37%,50790,71054
DXZ15,2015-10-05,95.995,96.295,95.55,96.24,0.273,+0.28%,24227,70602
DXZ15,2015-10-06,96.165,96.275,95.49,95.563,-0.677,-0.70%,19433,70957
DXZ15,2015-10-07,95.58,95.795,95.425,95.58,0.017,+0.02%,22118,70175
DXZ15,2015-10-08,95.665,95.72,95.045,95.407,-0.173,-0.18%,28819,70247
DXZ15,2015-10-09,95.35,95.42,94.745,94.883,-0.524,-0.55%,31937,72808
DXZ15,2015-10-12,94.94,94.94,94.665,94.765,-0.118,-0.12%,16130,73379
DXZ15,2015-10-13,94.96,95.025,94.575,94.79,0.025,+0.03%,21419,72734
DXZ15,2015-10-14,94.79,94.795,93.86,93.957,-0.833,-0.88%,36408,77562
DXZ15,2015-10-15,93.98,94.625,93.83,94.43,0.473,+0.50%,33839,77479
DXZ15,2015-10-16,94.59,94.805,94.415,94.588,0.158,+0.17%,20712,77238
DXZ15,2015-10-19,94.72,95.045,94.595,94.953,0.365,+0.39%,19373,78850
DXZ15,2015-10-20,94.97,94.985,94.63,94.939,-0.014,-0.01%,16810,81495
DXZ15,2015-10-21,94.855,95.095,94.75,95.068,0.129,+0.14%,16331,80978
DXZ15,2015-10-22,95.05,96.5,94.985,96.454,1.386,+1.46%,53076,76497
DXZ15,2015-10-23,96.595,97.3,96.225,97.243,0.789,+0.82%,46657,76603
DXZ15,2015-10-26,97.235,97.25,96.785,96.955,-0.288,-0.30%,24427,74840
DXZ15,2015-10-27,96.885,97.06,96.62,96.992,0.037,+0.04%,27405,75389
DXZ15,2015-10-28,97.05,97.895,96.51,97.861,0.869,+0.90%,47972,75633
DXZ15,2015-10-29,97.705,97.795,97.315,97.364,-0.497,-0.51%,35116,76379
DXZ15,2015-10-30,97.3,97.445,96.65,97.019,-0.345,-0.35%,42496,76204
DXZ15,2015-11-02,96.815,97.04,96.71,97.003,-0.016,-0.02%,16791,75697
DXZ15,2015-11-03,97,97.57,96.845,97.243,0.24,+0.25%,19573,76816
DXZ15,2015-11-04,97.335,98.15,97.3,98.029,0.786,+0.81%,30842,78784
DXZ15,2015-11-05,98.015,98.24,97.855,98.05,0.021,+0.02%,27596,80685
DXZ15,2015-11-06,98.06,99.47,98,99.26,1.21,+1.23%,50871,84103
DXZ15,2015-11-09,99.375,99.43,98.91,99.076,-0.184,-0.19%,27602,83625
DXZ15,2015-11-10,99.1,99.6,99.05,99.39,0.314,+0.32%,24265,84478
DXZ15,2015-11-11,99.2,99.335,98.88,99.158,-0.232,-0.23%,28809,85608
DXZ15,2015-11-12,98.885,99.395,98.5,98.712,-0.446,-0.45%,45992,87135
DXZ15,2015-11-13,98.645,99.3,98.62,99.097,0.385,+0.39%,36585,88395
DXZ15,2015-11-16,99.06,99.545,98.97,99.538,0.441,+0.45%,33082,88515
DXZ15,2015-11-17,99.475,99.835,99.455,99.7,0.162,+0.16%,29008,89992
DXZ15,2015-11-18,99.755,99.965,99.4,99.745,0.045,+0.05%,34406,90695
DXZ15,2015-11-19,99.47,99.52,98.795,99.064,-0.681,-0.68%,41902,91154
DXZ15,2015-11-20,99.18,99.705,99.075,99.624,0.56,+0.57%,32883,90200
DXZ15,2015-11-23,99.68,100.065,99.58,99.855,0.231,+0.23%,30259,91239
DXZ15,2015-11-24,99.785,99.845,99.515,99.59,-0.265,-0.27%,25950,91193
DXZ15,2015-11-25,99.61,100.23,99.365,99.83,0.24,+0.24%,33648,92951
DXZ15,2015-11-26,99.785,99.96,99.765,99.83,0,0.00%,7421,92951
DXZ15,2015-11-27,99.93,100.255,99.7,100.073,0.243,+0.24%,16695,95233
DXZ15,2015-11-30,100.115,100.36,100.02,100.21,0.137,+0.14%,24796,95410
DXZ15,2015-12-01,100.25,100.255,99.755,99.84,-0.37,-0.37%,30631,95037
DXZ15,2015-12-02,99.87,100.545,99.835,100.02,0.18,+0.18%,43844,93946
DXZ15,2015-12-03,100.09,100.6,97.59,97.634,-2.386,-2.39%,149990,93842
DXZ15,2015-12-04,98.015,98.615,97.75,98.343,0.709,+0.73%,65073,92720
DXZ15,2015-12-07,98.33,98.905,98.27,98.669,0.326,+0.33%,41737,95510
DXZ15,2015-12-08,98.745,98.765,98.355,98.468,-0.201,-0.20%,36626,96798
DXZ15,2015-12-09,98.485,98.51,97.21,97.334,-1.134,-1.15%,79758,96056
DXH16,2015-12-10,97.45,98.07,97.45,98.044,0.71,+0.73%,86495,94632
DXH16,2015-12-11,98.05,98.155,97.375,97.606,-0.438,-0.45%,55221,93210
DXH16,2015-12-14,97.77,97.99,97.31,97.653,0.047,+0.05%,26052,71247
DXH16,2015-12-15,97.655,98.35,97.225,98.288,0.635,+0.65%,25035,71495
DXH16,2015-12-16,98.18,98.645,97.625,97.884,-0.404,-0.41%,47566,71307
DXH16,2015-12-17,98.655,99.345,98.645,99.32,1.436,+1.47%,31133,72349
DXH16,2015-12-18,99.05,99.29,98.665,98.731,-0.589,-0.59%,29826,70634
DXH16,2015-12-21,98.78,98.855,98.295,98.369,-0.362,-0.37%,21014,67454
DXH16,2015-12-22,98.5,98.515,98.005,98.244,-0.125,-0.13%,17897,65071
DXH16,2015-12-23,98.225,98.665,98.21,98.367,0.123,+0.13%,16838,65239
DXH16,2015-12-24,98.39,98.39,97.935,98.016,-0.351,-0.36%,9209,65177
DXH16,2015-12-28,97.97,98.055,97.835,97.95,-0.066,-0.07%,10825,64014
DXH16,2015-12-29,97.925,98.475,97.84,98.173,0.223,+0.23%,17376,64418
DXH16,2015-12-30,98.305,98.495,98.19,98.354,0.181,+0.18%,10000,64708
DXH16,2015-12-31,98.26,98.845,98.255,98.745,0.391,+0.40%,19182,69227
DXH16,2016-01-04,98.76,99.3,98.11,98.968,0.223,+0.23%,39196,69845
DXH16,2016-01-05,98.91,99.73,98.855,99.496,0.528,+0.53%,38713,74475
DXH16,2016-01-06,99.515,99.75,99.195,99.266,-0.23,-0.23%,29874,76981
DXH16,2016-01-07,99.325,99.385,98.24,98.272,-0.994,-1.00%,39428,75873
DXH16,2016-01-08,98.42,99.295,98.375,98.599,0.327,+0.33%,40415,73307
DXH16,2016-01-11,98.335,98.97,98.14,98.784,0.185,+0.19%,32176,73195
DXH16,2016-01-12,98.945,99.34,98.635,99.024,0.24,+0.24%,27419,73868
DXH16,2016-01-13,99.105,99.395,98.905,98.978,-0.046,-0.05%,27491,73518
DXH16,2016-01-14,98.915,99.33,98.65,99.155,0.177,+0.18%,39061,76140
DXH16,2016-01-15,99.12,99.195,98.415,99.02,-0.135,-0.14%,46514,75842
DXH16,2016-01-18,99.02,99.285,98.925,99.02,0,0.00%,10036,76296
DXH16,2016-01-19,99.255,99.395,98.92,99.036,0.016,+0.02%,24297,76206
DXH16,2016-01-20,99.075,99.26,98.68,99.174,0.138,+0.14%,33879,76039
DXH16,2016-01-21,99.27,99.95,98.985,99.128,-0.046,-0.05%,69122,76017
DXH16,2016-01-22,99.28,99.675,99.19,99.651,0.523,+0.53%,27092,76560
DXH16,2016-01-25,99.64,99.66,99.28,99.406,-0.245,-0.25%,17011,75281
DXH16,2016-01-26,99.385,99.505,99.065,99.133,-0.273,-0.27%,19646,75839
DXH16,2016-01-27,99.13,99.23,98.745,98.954,-0.179,-0.18%,30450,75084
DXH16,2016-01-28,99.005,99.15,98.45,98.539,-0.415,-0.42%,34944,75773
DXH16,2016-01-29,98.68,99.88,98.6,99.652,1.113,+1.13%,54934,75942
DXH16,2016-02-01,99.7,99.75,98.95,99.028,-0.624,-0.63%,28177,76881
DXH16,2016-02-02,99.035,99.105,98.79,98.893,-0.135,-0.14%,19836,76120
DXH16,2016-02-03,98.84,98.955,96.885,97.301,-1.592,-1.61%,61822,79420
DXH16,2016-02-04,97.185,97.48,96.27,96.487,-0.814,-0.84%,49203,78747
DXH16,2016-02-05,96.545,97.305,96.04,97.054,0.567,+0.59%,43420,77794
DXH16,2016-02-08,97.05,97.5,96.565,96.581,-0.473,-0.49%,32359,76950
DXH16,2016-02-09,96.685,96.85,95.675,96.094,-0.487,-0.50%,41521,75853
DXH16,2016-02-10,96.03,96.77,95.78,95.936,-0.158,-0.16%,36083,73155
DXH16,2016-02-11,95.685,95.9,95.28,95.619,-0.317,-0.33%,49643,70105
DXH16,2016-02-12,95.695,96.25,95.545,95.982,0.363,+0.38%,28204,69241
DXH16,2016-02-15,96.12,96.91,95.982,95.982,0,0.00%,13758,71777
DXH16,2016-02-16,96.635,97,96.4,96.875,0.893,+0.93%,17726,69926
